text,label,text_length
Peyiri,village,6
Benvar,village,6
Bagane,village,6
Tiedja,village,6
Tansie,village,6
Sorgon,village,6
Boukuy,village,6
Mobega,village,6
Bayara,village,6
Gogoba,village,6
Kolkol,village,6
Foulou,village,6
Bopiel,village,6
Loungo,village,6
Noakuy,village,6
Zaongo,village,6
Oulani,village,6
Parade,village,6
Derbar,village,6
Sagala,village,6
Rounou,village,6
Tangbe,village,6
Pirkon,village,6
Boubou,village,6
Dafire,village,6
Babora,village,6
Belmin,village,6
Tamiga,village,6
Tikare,village,6
Tirbou,village,6
Alfire,village,6
Bagade,village,6
Bittin,village,6
Soikuy,village,6
Poniro,village,6
Soukuy,village,6
Towace,village,6
Foursa,village,6
Bouiga,village,6
Pebiou,village,6
Diougo,village,6
Koalma,village,6
Kodogo,village,6
Nionko,village,6
Lemini,village,6
Libira,village,6
Boudou,village,6
Sirgou,village,6
Yourga,village,6
Sangha,village,6
Tikato,village,6
Dimolo,village,6
Boptan,village,6
Bekora,village,6
Sikoro,village,6
Kaongo,village,6
Dankuy,village,6
Toupar,village,6
Tiekel,village,6
Lourfa,village,6
Ouenne,village,6
Pogoro,village,6
Palior,village,6
Ouelba,village,6
Nakone,village,6
Galire,village,6
Yaguin,village,6
Olkoro,village,6
Niarba,village,6
Zorgho,village,6
Tomena,village,6
Tayalo,village,6
Biniou,village,6
Konzio,village,6
Koumbo,village,6
Kanrin,village,6
Kounou,village,6
Livara,village,6
Nabore,village,6
Neboun,village,6
Tourou,village,6
Banana,village,6
Pissai,village,6
Saboue,village,6
Tacien,village,6
Botoro,village,6
Guille,village,6
Koanga,village,6
Walala,village,6
Sapelo,village,6
Sahore,village,6
Gninga,village,6
Guelou,village,6
Keulou,village,6
Netiao,village,6
Payiri,village,6
Yeyera,village,6
Koudmi,village,6
Zeoula,village,6
Toroba,village,6
Wetina,village,6
Meodje,village,6
Yonkuy,village,6
Mamena,village,6
Latara,village,6
Poesin,village,6
Radogo,village,6
Paorin,village,6
Koroho,village,6
Kinzim,village,6
Zeoule,village,6
Biyene,village,6
Ihoura,village,6
Deneon,village,6
Dougre,village,6
Korome,village,6
Fofora,village,6
Minima,village,6
Dindou,village,6
Momene,village,6
Sissin,village,6
Bakata,village,6
Bodana,village,6
Niesse,village,6
Lergho,village,6
Tarama,village,6
Kawolo,village,6
Niouma,village,6
Houare,village,6
Bouria,village,6
Boulma,village,6
Moabou,village,6
Dabare,village,6
Nagolo,village,6
Rikiba,village,6
Nahana,village,6
Fangou,village,6
Palboa,village,6
Kogoma,village,6
Bidgou,village,6
Bahama,village,6
Bombou,village,6
Dakiri,village,6
Wanobe,village,6
Wanare,village,6
Koalla,village,6
Rawema,village,6
Todiam,village,6
Toundi,village,6
Bingre,village,6
Bagzam,village,6
Bibiou,village,6
Sattin,village,6
Ouleni,village,6
Tabgou,village,6
Mockin,village,6
Tandri,village,6
Ogagou,village,6
Kinkan,village,6
Zibako,village,6
Zogore,village,6
Torobo,village,6
Nedogo,village,6
Gobila,village,6
Kenema,village,6
Bossie,village,6
Djoari,village,6
Toulfe,village,6
Dayede,village,6
Korani,village,6
Domoni,village,6
Denean,village,6
Bozogo,village,6
Arbete,village,6
Djanga,village,6
Youlou,village,6
Toabre,village,6
Blesso,village,6
Dagale,village,6
Loubre,village,6
Ingare,village,6
Djassa,village,6
Dogoma,village,6
Kogodi,village,6
Kanega,village,6
Doutie,village,6
Yergue,village,6
Tataye,village,6
Loroni,village,6
Obdaga,village,6
Lobere,village,6
Gouori,village,6
Guilan,village,6
Sillia,village,6
Petane,village,6
Kobori,village,6
Komona,village,6
Labien,village,6
Koulfo,village,6
Oualou,village,6
Ingane,village,6
Lahama,village,6
Nimbou,village,6
Dingla,village,6
Derpon,village,6
Lipaka,village,6
Loagre,village,6
Madori,village,6
Boroni,village,6
Margou,village,6
Nayela,village,6
Barogo,village,6
Foulgo,village,6
Siralo,village,6
Kamona,village,6
Nobsin,village,6
Kougri,village,6
Gombio,village,6
Kounla,village,6
Dianga,village,6
Nemena,village,6
Fallou,village,6
Sanaba,village,6
Meguet,village,6
Soucie,village,6
Lorgho,village,6
Sorowa,village,6
Maouda,village,6
Gounda,village,6
Baghin,village,6
Tiabga,village,6
Ziella,village,6
Bagali,village,6
Seinde,village,6
Foloni,village,6
Mangou,village,6
Koukin,village,6
Ouenga,village,6
Koundi,village,6
Coalla,village,6
Tiekuy,village,6
Doyana,village,6
Tounou,village,6
Keleya,village,6
Raongo,village,6
Goabga,village,6
Zatama,village,6
Semine,village,6
Tapoko,village,6
Ziasso,village,6
Kierga,village,6
Kemina,village,6
Katana,village,6
Dimibo,village,6
Felewe,village,6
Barpoa,village,6
Kavile,village,6
Gondre,village,6
N'bina,village,6
Guesna,village,6
Taagou,village,6
Lougou,village,6
Sibalo,village,6
Tanama,village,6
Pittyn,village,6
Kokoro,village,6
Kouidi,village,6
Koakoa,village,6
Kinana,village,6
Lekora,village,6
Kabala,village,6
Ipelce,village,6
Siella,village,6
Bogote,village,6
Lelkom,village,6
Guirga,village,6
Bagare,village,6
Madeni,village,6
Gnimdi,village,6
Kofila,village,6
Tounga,village,6
Sadina,village,6
Sambin,village,6
Yenkuy,village,6
Botogo,village,6
Gantin,village,6
Barama,village,6
Napone,village,6
Reanon,village,6
Ballao,village,6
Secaco,village,6
Nagrin,village,6
Lougsi,village,6
Itaoua,village,6
Sagare,village,6
Tielba,village,6
Pighin,village,6
Kouila,village,6
Bougui,village,6
Ouorou,village,6
Perega,village,6
Titare,village,6
Ouilao,village,6
Sibega,village,6
Larama,village,6
Badogo,village,6
Dourou,village,6
Ouakuy,village,6
Dakore,village,6
Dakoro,village,6
Remene,village,6
Golona,village,6
Dabere,village,6
Halana,village,6
Kouena,village,6
Kouere,village,6
Manena,village,6
Macere,village,6
Boulon,village,6
Klesso,village,6
Bamako,village,6
Dakoni,village,6
Sorogo,village,6
Dagban,village,6
Sikane,village,6
Bogole,village,6
Goersa,village,6
Soulou,village,6
Koulga,village,6
Fofara,village,6
Konkan,village,6
Saoura,village,6
Tembou,village,6
Natema,village,6
Libora,village,6
Sakora,village,6
Yirwal,village,6
Banzon,village,6
Seezon,village,6
Sapela,village,6
Sekeba,village,6
Bereba,village,6
Bihoun,village,6
Guenda,village,6
Nafona,village,6
Tibadi,village,6
Boende,village,6
Bonzan,village,6
Kouima,village,6
Tibili,village,6
Lollio,village,6
Ouonon,village,6
Saneba,village,6
Yehoun,village,6
Baniou,village,6
Bouere,village,6
Fourma,village,6
Kourbo,village,6
Kolkom,village,6
Daboui,village,6
Dohoun,village,6
Touaho,village,6
Lawaye,village,6
Pofona,village,6
Sayaga,village,6
Banere,village,6
Kibilo,village,6
Dionso,village,6
Koreba,village,6
Gombre,village,6
Boulle,village,6
Gouera,village,6
Bahoun,village,6
Bansie,village,6
Kafina,village,6
Guimba,village,6
Damana,village,6
Badara,village,6
Kogola,village,6
Tourny,village,6
Pouima,village,6
M'para,village,6
Gnaoue,village,6
Diosso,village,6
Dawera,village,6
Dorona,village,6
Kondin,village,6
Youkin,village,6
Soatou,village,6
Keneko,village,6
Poperi,village,6
Tobkio,village,6
Bouare,village,6
Pourra,village,6
Koungo,village,6
Gnadia,village,6
Naboue,village,6
Dierko,village,6
Sandia,village,6
Gosson,village,6
Batono,village,6
Yirini,village,6
Robena,village,6
Guimou,village,6
Kassan,village,6
Banduo,village,6
Kawara,village,6
Katela,village,6
Nassan,village,6
Kokoli,village,6
Koloko,village,6
Ronsin,village,6
Kalari,village,6
Sindie,village,6
Lopadi,village,6
Goussi,village,6
Moince,village,6
Mihity,village,6
Niebce,village,6
Indini,village,6
Niemie,village,6
Dibien,village,6
Nigolo,village,6
Guitti,village,6
Guibou,village,6
Goubre,village,6
Koubri,village,6
Sorgou,village,6
Goghin,village,6
Agbana,village,6
Kombgo,village,6
Kobana,village,6
Panian,village,6
Papale,village,6
Diamon,village,6
Bogoya,village,6
Mondon,village,6
Bapore,village,6
Tipoli,village,6
Aorema,village,6
Wagaye,village,6
Tougou,village,6
Solgom,village,6
N'dana,village,6
Saonre,village,6
Fobiri,village,6
Goumsi,village,6
Googho,village,6
Tebela,village,6
Maoula,village,6
Goumba,village,6
Dombre,village,6
Bangma,village,6
Cissin,village,6
Tosson,village,6
Kogoue,village,6
Nawega,village,6
Malpoa,village,6
Kimini,village,6
Banogo,village,6
Doloba,village,6
Loghin,village,6
Bourbo,village,6
Folgou,village,6
Gnindi,village,6
Pasnam,village,6
Teoule,village,6
Sirfou,village,6
Sapala,village,6
Rounga,village,6
Robolo,village,6
Koumna,village,6
Sielle,village,6
Lelcom,village,6
Sodien,village,6
Gognon,village,6
Youbga,village,6
Gassel,village,6
Soadin,village,6
Kekaba,village,6
Loussa,village,6
Kamako,village,6
Sapaga,village,6
Bougre,village,6
Tiongo,village,6
Fakena,village,6
Dandio,village,6
Tiponi,village,6
Pakole,village,6
Doudou,village,6
Diarra,village,6
Hatery,village,6
Demtou,village,6
Yorgho,village,6
Bamini,village,6
Sawana,village,6
Diatou,village,6
Outila,village,6
Paagou,village,6
Soulgo,village,6
Kangre,village,6
Diouga,village,6
Largue,village,6
Toudou,village,6
Dattou,village,6
Tiokuy,village,6
Lidara,village,6
Toibin,village,6
Alalel,village,6
Sikire,village,6
Sirgne,village,6
Gonkin,village,6
Kidiba,village,6
Thiery,village,6
Datomo,village,6
Affini,village,6
Masgho,village,6
Kokoun,village,6
Pompoi,village,6
Dapala,village,6
Bossey,village,6
Karema,village,6
Zinado,village,6
Belgou,village,6
Momina,village,6
Dabega,village,6
Nounou,village,6
Zainga,village,6
Toyoko,village,6
Kodona,village,6
Koroma,village,6
Kanama,village,6
Fetary,village,6
Sinani,village,6
Kiefle,village,6
Yirane,village,6
Yacabe,village,6
Gounia,village,6
Brebie,village,6
Boakla,village,6
Kibare,village,6
Seguem,village,6
Goudou,village,6
Toecin,village,6
Kogori,village,6
N'gana,village,6
Boulba,village,6
Salogo,village,6
Torodo,village,6
Tiyalo,village,6
Donsin,village,6
Sadaba,village,6
Filiga,village,6
Kottia,village,6
Pakoro,village,6
Serena,village,6
Zoundi,village,6
Goulgo,village,6
Satiri,village,6
Wazele,village,6
Kietou,village,6
Safane,village,6
Saraba,village,6
Pingou,village,6
Poussi,village,6
Tossin,village,6
Nagare,village,6
Leoura,village,6
Biforo,village,6
Niaogo,village,6
Goubla,village,6
Goumse,village,6
Bossia,village,6
Padema,village,6
Boulel,village,6
Nakaba,village,6
Fadona,village,6
Yamana,village,6
Lelexe,village,6
Fingla,village,6
K'poum,village,6
Yamane,village,6
Nianle,village,6
Moutti,village,6
Toanda,village,6
Fantou,village,6
Dapili,village,6
Antoa,village,5
Pia 2,village,5
Pelle,village,5
Comoe,province,5
Houet,province,5
Kario,village,5
Koogo,village,5
Tigan,village,5
Djigo,village,5
Kahin,village,5
Omsom,village,5
Zizin,village,5
Cando,departement,5
Toaga,village,5
Yalgo,village,5
Yoada,village,5
Toare,village,5
Souri,village,5
Ouidi,village,5
Margo,village,5
Balla,village,5
Piena,village,5
Tuire,village,5
Yargo,departement,5
Demni,village,5
Ibogo,village,5
Tilga,village,5
Gargo,village,5
Simba,village,5
Kando,departement,5
Zamce,village,5
Zoner,village,5
Zopal,village,5
Mokin,village,5
Fatin,village,5
Hitte,village,5
Siena,village,5
Niena,village,5
Zimba,village,5
Youba,village,5
Morem,village,5
Makuy,village,5
Sanga,departement,5
Soubo,village,5
Sodin,village,5
Sabce,village,5
Kouna,village,5
Risci,village,5
Rikou,village,5
Rouko,village,5
Rilgo,village,5
Fouti,village,5
Rallo,village,5
Pirgo,village,5
Tiema,village,5
Koule,village,5
Pabio,village,5
Benna,village,5
Peela,village,5
Saran,village,5
Nommo,village,5
Billy,village,5
Ipala,village,5
Diaka,village,5
Zamse,village,5
Karma,village,5
Irbou,village,5
Filli,village,5
Touga,village,5
Dabla,village,5
Tuili,village,5
Dioro,village,5
Bouro,village,5
Touba,village,5
Sance,village,5
Kilou,village,5
Yobri,village,5
Baaga,village,5
Boore,village,5
Larga,village,5
Tollo,village,5
Harga,village,5
Zinci,village,5
Dibôg,village,5
Zance,village,5
Youka,village,5
Koper,village,5
Yondé,departement,5
Lopal,village,5
Memer,village,5
Pelga,village,5
Kerga,village,5
Bonda,village,5
Goura,village,5
Zakin,village,5
Gorgo,village,5
Bonde,village,5
Siepa,village,5
Nelba,village,5
Semba,village,5
Bingo,departement,5
Kindi,departement,5
Bonou,village,5
Niale,village,5
Bassé,village,5
Komon,village,5
Mogom,village,5
Konti,village,5
Kayao,village,5
Villa,village,5
Bonga,village,5
Silgo,village,5
Pensa,departement,5
Nakou,village,5
Oullo,village,5
Zouma,village,5
Binte,village,5
Gambo,village,5
Kuiti,village,5
Yalle,village,5
Kadio,village,5
Bakou,village,5
Prata,village,5
Gairo,village,5
Noali,village,5
Piela,village,5
Banwa,province,5
Didro,village,5
Kolan,village,5
Bonse,village,5
Kolle,village,5
Peele,village,5
Tabla,village,5
Belka,village,5
Selbo,village,5
Kpoko,village,5
Lobio,village,5
Sanga,village,5
Bouto,village,5
Nambe,village,5
Djuie,village,5
Diena,village,5
Worou,village,5
Pouni,departement,5
Sarga,village,5
Pella,departement,5
Godyr,departement,5
Sanfo,village,5
Didyr,departement,5
Dassa,departement,5
Toeni,village,5
Longa,village,5
Thyou,departement,5
Hiela,village,5
Yarin,village,5
Wirko,village,5
Ramsa,village,5
Siglé,departement,5
Sabou,departement,5
Ralle,village,5
Kieka,village,5
Kouba,village,5
Guere,village,5
Bouna,village,5
Guini,village,5
Irino,village,5
Rollo,village,5
Sabcé,departement,5
Bosse,village,5
Lasso,village,5
Gouli,village,5
Samba,village,5
Dibli,village,5
Barga,village,5
Zougo,village,5
Donon,village,5
Kargo,village,5
Kayon,village,5
Pieni,village,5
Dissi,village,5
Bargo,village,5
Kompi,village,5
Gonon,village,5
Tilli,village,5
Goron,village,5
Zakuy,village,5
Karme,village,5
Rouko,departement,5
Haaba,village,5
Rollo,departement,5
Pissa,village,5
Lilma,village,5
Koura,village,5
Larbi,village,5
Rigui,village,5
Zaogo,village,5
Zamne,village,5
Boala,departement,5
Itian,village,5
Rouly,village,5
Milpo,village,5
Mesga,village,5
Gonce,village,5
Malbo,village,5
Moaga,village,5
Dablo,departement,5
Koria,village,5
Bieha,village,5
Baaka,village,5
Poura,village,5
Doure,village,5
Yalgo,departement,5
Yelou,village,5
Boure,village,5
Hogga,village,5
Lorou,village,5
Soper,village,5
Didri,village,5
Digre,village,5
Songa,village,5
Imiga,village,5
Rambo,village,5
Magou,village,5
Rolga,village,5
Tibin,village,5
NORDe,village,5
Lengo,village,5
Dargo,departement,5
Sorgo,village,5
Kalzi,village,5
Tamse,village,5
Zonsé,departement,5
Kance,village,5
Dossi,village,5
Tinko,village,5
Yense,village,5
Guila,village,5
Petel,village,5
Lebce,village,5
Soffi,village,5
Finga,village,5
Nasso,village,5
Salsi,village,5
Gorki,village,5
Koama,village,5
Yallo,village,5
Derga,village,5
Yabre,village,5
Milla,village,5
Yabar,village,5
Mambo,village,5
Minou,village,5
Nouna,departement,5
Amsia,village,5
Niego,village,5
Yenou,village,5
Toury,village,5
Barsa,village,5
Dande,village,5
Sambi,village,5
Tomba,village,5
Gagou,village,5
Bokin,village,5
Dokuy,departement,5
Kuyou,village,5
Moamy,village,5
Goera,village,5
Ouazi,village,5
Diole,village,5
Ouani,village,5
Barro,village,5
Malon,village,5
Rondo,village,5
Niafo,village,5
Tioro,village,5
Douna,village,5
Nioua,village,5
Kosso,village,5
Torem,village,5
Malou,village,5
Dargo,village,5
Kabri,village,5
Bokuy,village,5
Koumi,village,5
Pansi,village,5
Keblo,village,5
Nonka,village,5
Horao,village,5
Louba,village,5
Korou,village,5
Bladi,village,5
Biton,village,5
Panga,village,5
Koena,village,5
Lemka,village,5
Galla,village,5
Enaba,village,5
Diepo,village,5
Guipa,village,5
Kleni,village,5
Dolle,village,5
Foura,village,5
Minao,village,5
Silga,village,5
Dango,village,5
Odara,village,5
Diaya,village,5
Pampa,village,5
Garou,village,5
Darba,village,5
Ganso,village,5
Kando,village,5
Batto,village,5
Tioyo,village,5
Sieni,village,5
Tanga,village,5
Zoolo,village,5
Tiara,village,5
Sekuy,village,5
Fanka,village,5
Zambo,village,5
Delga,village,5
Mahon,village,5
Sarma,village,5
Tovor,village,5
Gname,village,5
Habre,village,5
Korbe,village,5
Tenou,village,5
Pepin,village,5
Manoa,village,5
Zampa,village,5
Kpolo,village,5
Monga,village,5
Ramba,village,5
Tapoa,province,5
Sampa,village,5
Bambe,village,5
Darou,village,5
Yalka,village,5
Lonce,village,5
Kouni,village,5
Touka,village,5
Bekuy,village,5
Sargo,village,5
Fargo,village,5
Kamao,village,5
Sakou,village,5
Yilou,village,5
Ranga,village,5
Loaba,village,5
Lerel,village,5
Kouka,departement,5
Yagha,province,5
Kovio,village,5
Sobon,village,5
Poura,departement,5
Birou,village,5
Gonga,village,5
Zoura,village,5
Kallo,village,5
Zablo,village,5
Nohao,village,5
Posso,village,5
Palle,village,5
Bombi,village,5
Miana,village,5
Bouan,village,5
Koran,village,5
Modre,village,5
Lebda,village,5
Nambi,village,5
Nanga,village,5
Togse,village,5
Noaka,village,5
Lekuy,village,5
Bagré,departement,5
Lokoa,village,5
Daman,village,5
Lerbi,village,5
Laura,village,5
Lakar,village,5
Kamse,village,5
Paira,village,5
Saaba,departement,5
Titon,village,5
Obire,village,5
Karka,village,5
Tibga,village,5
Sague,village,5
Pabré,departement,5
Goeya,village,5
Goema,village,5
Lassa,village,5
Sogue,village,5
Firka,village,5
Kouye,village,5
Ouaga,departement,5
Gogho,village,5
Koube,village,5
Kenou,village,5
Kpera,village,5
Godin,village,5
Kayan,village,5
Soana,village,5
Zoaga,departement,5
Zabré,departement,5
Louda,village,5
Bisso,village,5
Thion,village,5
Zoaga,village,5
Kossi,province,5
Barse,village,5
Kambo,village,5
Boron,village,5
Idani,village,5
Ponga,village,5
Bondo,village,5
Waada,village,5
Longo,village,5
Irina,village,5
Wedga,village,5
Zabga,village,5
Nokuy,village,5
Madou,village,5
Mamou,village,5
Dembo,village,5
Dipeo,village,5
Wilga,village,5
Bogre,village,5
Niego,departement,5
Bitou,departement,5
Bassi,village,5
Mouni,village,5
Bokou,village,5
Karna,village,5
Melou,village,5
Bouni,village,5
Nioyo,village,5
Douna,departement,5
Gorel,village,5
Bomba,village,5
Woulo,village,5
Piere,village,5
Todje,village,5
Zanzi,village,5
Ouere,village,5
Zongo,village,5
Niako,village,5
Katte,village,5
Ribou,village,5
Dablo,village,5
Kirsi,village,5
Belce,village,5
Sisse,village,5
Kapon,village,5
Boura,village,5
Issao,village,5
Kalse,village,5
Kioke,village,5
Cella,village,5
Toéni,departement,5
Pelse,village,5
Doffi,village,5
Douro,village,5
Touma,village,5
Loada,village,5
Touko,village,5
Perko,village,5
Lamba,village,5
Banou,village,5
Ronga,village,5
Kpele,village,5
Ouala,village,5
Kotou,village,5
Komki,village,5
Tagou,village,5
Dalla,village,5
Dossa,village,5
Kaogo,village,5
Gandi,village,5
Godir,village,5
Ipiel,village,5
Virou,village,5
Tiofa,village,5
Ouako,village,5
Soaga,village,5
Soapa,village,5
Djika,village,5
Nanou,village,5
Yagou,village,5
Desso,village,5
Raogo,village,5
Pensa,village,5
Banon,village,5
Tafga,village,5
Valla,village,5
Dongo,village,5
Doria,village,5
Logue,village,5
Basse,village,5
Wakuy,village,5
Koula,village,5
Pissi,village,5
Manga,village,5
Lenon,village,5
Rambo,departement,5
Kouli,village,5
Laogo,village,5
Diere,village,5
Koare,village,5
Bakon,village,5
Gomin,village,5
Torla,village,5
Barga,departement,5
Vosse,village,5
Gouma,village,5
Topra,village,5
Wakou,village,5
Thiou,departement,5
Kosse,village,5
Konon,village,5
Diebe,village,5
Dieme,village,5
Yalga,village,5
Belga,village,5
Idiou,village,5
Fadio,village,5
Tobou,village,5
Gapar,village,5
Momba,village,5
Gallo,village,5
Bonam,village,5
Diare,village,5
Ciice,village,5
Gasma,village,5
Souho,village,5
Kpeka,village,5
Babri,village,5
Pouga,village,5
Souka,village,5
Touro,village,5
Diara,village,5
Olaro,village,5
Bouri,village,5
Ipeli,village,5
Sigle,village,5
Samou,village,5
Warou,village,5
Tissi,village,5
Tiale,village,5
Lalle,village,5
Bolin,village,5
Sapeo,village,5
Kogho,departement,5
Kinga,village,5
Tougo,departement,5
Yambo,village,5
Yanga,village,5
Yaran,village,5
Santi,village,5
Filio,village,5
Tiana,village,5
Säaba,village,5
Gouna,village,5
Balga,village,5
Kogho,village,5
Bassi,departement,5
Hinga,village,5
Souli,village,5
Badié,village,5
Voaga,village,5
Yaika,village,5
Bagma,village,5
Bouli,village,5
Sabra,village,5
Kelle,village,5
Gonse,village,5
Betta,village,5
Driko,village,5
Douma,village,5
Yarsi,village,5
Louta,village,5
Saaba,village,5
Kouri,village,5
Guido,village,5
Kalle,village,5
Borko,village,5
Botte,village,5
Koala,village,5
Bolle,village,5
Koema,village,5
Gaoua,departement,5
Kamsi,village,5
Piaga,village,5
Donka,village,5
Donko,village,5
Sissa,village,5
Moara,village,5
Békuy,departement,5
Sindo,departement,5
Bolma,village,5
Bissa,village,5
Nondo,village,5
Boena,village,5
Kabra,village,5
Pouni,village,5
Hella,village,5
Werou,village,5
Nanom,village,5
Sebga,village,5
Wanga,village,5
Samba,departement,5
Bouem,village,5
Gabou,village,5
Gaoga,village,5
Takpo,village,5
Mouzi,village,5
Sanda,village,5
Djora,village,5
Kirsi,departement,5
Toppi,village,5
Goulo,village,5
Nasma,village,5
Sabou,village,5
Zindi,village,5
Banlo,village,5
Biale,village,5
Bonza,village,5
Yagma,village,5
Desse,village,5
Bokin,departement,5
Foube,village,5
Tance,village,5
Bleni,village,5
Masso,village,5
Tibou,village,5
Tinma,village,5
Titao,departement,5
Sollé,departement,5
Zoula,village,5
Bagre,village,5
Dogna,village,5
Naton,village,5
Vatao,village,5
Damsi,village,5
Neiba,village,5
Torom,village,5
Tabou,village,5
Tiano,village,5
Satte,village,5
Yorko,village,5
Zambo,departement,5
Oursi,village,5
Kanle,village,5
Youga,village,5
Garga,village,5
Sébba,departement,5
Sebba,departement,5
Kelbo,departement,5
Nabon,village,5
Meteo,village,5
Wilgo,village,5
Djibo,departement,5
Loura,village,5
Takou,village,5
Gorin,village,5
Guela,village,5
Tigre,village,5
Diele,village,5
Wanda,village,5
Priwe,village,5
Papao,village,5
Koyra,village,5
Sagho,village,5
Diona,village,5
Wapta,village,5
Botan,village,5
Gasgo,village,5
Zabre,village,5
Niégo,departement,5
Koper,departement,5
Tamna,village,5
Binde,village,5
Somde,village,5
Yorgo,village,5
Deina,village,5
Balle,village,5
Sindo,village,5
Hilga,village,5
Boula,village,5
Kossi,village,5
Lindi,village,5
Faaga,village,5
Toere,village,5
Pogol,village,5
Konsi,village,5
Babou,village,5
Fouly,village,5
Safia,village,5
Vyrwe,village,5
Tuena,village,5
Solan,departement,5
Ariel,village,5
Ganta,village,5
Damba,village,5
Yanou,village,5
Niapa,village,5
Fobri,village,5
Kirio,village,5
Beune,village,5
Sigui,village,5
Kalao,village,5
Louga,village,5
Herou,village,5
Denga,village,5
Pobie,village,5
Baham,village,5
Lahel,village,5
Seiga,village,5
Gogse,village,5
Velia,village,5
Konna,village,5
Silly,village,5
Koayo,village,5
Goubi,village,5
Tonon,village,5
Konzo,village,5
Zimsa,village,5
Kareo,village,5
Taama,village,5
Zanre,village,5
Zecca,village,5
Timba,village,5
Tiena,village,5
Korga,village,5
Boala,village,5
Ladio,village,5
Kelbo,village,5
Kovri,village,5
Konga,village,5
Sorga,village,5
Kiere,village,5
Kanda,village,5
Ouori,village,5
Yayou,village,5
Kakin,village,5
Kanre,village,5
Tiogo,village,5
Thyou,village,5
Salse,village,5
Soula,village,5
Batié,departement,5
Helga,village,5
Ibbal,village,5
Bonro,village,5
Founa,village,5
Kindi,village,5
Sanon,village,5
Notou,village,5
Songo,village,5
Diabo,village,5
Dagho,village,5
Tiebo,village,5
Pibse,village,5
Tarba,village,5
Oursi,departement,5
Abaye,village,5
Djamo,village,5
Pekuy,village,5
Zinko,village,5
Nyfou,village,5
Kabga,village,5
Vagma,village,5
Vongo,village,5
Rogho,village,5
Ouoro,village,5
Pinre,village,5
Lanti,village,5
Souma,village,5
Seouo,village,5
Dirze,village,5
Diana,village,5
Manni,departement,5
Liaba,village,5
Sahel,region,5
Kopoi,village,5
Cissa,village,5
Balgo,village,5
Loume,village,5
Baabo,village,5
Sella,village,5
Yansa,village,5
Terpo,village,5
Thiou,village,5
Manni,village,5
Talle,village,5
Borio,village,5
Ourba,village,5
Pinou,village,5
Ouera,village,5
Didie,village,5
Molle,village,5
Niceo,village,5
Samny,village,5
Manga,departement,5
Guiba,departement,5
Haini,village,5
Boule,village,5
Dokuy,village,5
Bonko,village,5
Nodin,village,5
Danie,village,5
Dompo,village,5
Yakin,village,5
Piéla,departement,5
Tampe,village,5
Fegue,village,5
Kalce,village,5
Saria,village,5
Dieri,village,5
Bouya,village,5
Pohin,village,5
Diela,village,5
Yamba,departement,5
Tibga,departement,5
Kollo,village,5
Tonga,village,5
Niaga,village,5
Tadjo,village,5
Houna,village,5
Barra,village,5
Nakar,village,5
Vivio,village,5
Berma,village,5
Lelly,village,5
Saala,village,5
Kilma,village,5
Kouka,village,5
Yargo,village,5
Andem,village,5
Danou,village,5
Lapou,village,5
Diabo,departement,5
Thion,departement,5
Dassi,village,5
Salle,village,5
Segre,village,5
Gooko,village,5
Doule,village,5
Barla,village,5
Mouna,village,5
Nebia,village,5
Banie,village,5
Yarga,village,5
Farba,village,5
Dinga,village,5
Kayao,departement,5
Dassa,village,5
Tiare,village,5
Kayio,village,5
Dagou,village,5
Igori,village,5
Thiao,village,5
Karga,village,5
Seyou,village,5
Cisse,village,5
Poure,village,5
Tanvi,village,5
Tigou,village,5
Oupon,village,5
Taaka,village,5
Nevry,village,5
Silly,departement,5
Goran,village,5
Solle,village,5
Boura,departement,5
Biéha,departement,5
Didyr,village,5
Goumi,village,5
Obade,village,5
Zonse,village,5
Binde,departement,5
Tieme,village,5
Bindé,departement,5
Soune,village,5
Pissy,village,5
Godyr,village,5
Delba,village,5
Gbolo,village,5
Gonna,village,5
Yinga,village,5
Hello,village,5
Sakuy,village,5
Dissa,village,5
Babdo,village,5
Kimpi,village,5
Tikan,village,5
Lerou,village,5
Zecco,departement,5
Ekeou,village,5
Bango,village,5
Toece,village,5
Yirga,village,5
Lahol,village,5
Yaoua,village,5
Touya,village,5
Tisse,village,5
Yeyon,village,5
Botou,village,5
Toécé,departement,5
Tanli,village,5
Assio,village,5
Toega,village,5
Timpo,village,5
Sadon,village,5
Kobar,village,5
Fouga,village,5
Dakuy,village,5
Aziga,village,5
Basma,village,5
Dandé,departement,5
Yonde,village,5
Sarba,village,5
Pahin,village,5
Niare,village,5
Ferel,village,5
Patin,village,5
Tougo,village,5
Wobgo,village,5
Largo,village,5
Kalla,village,5
Loaga,village,5
Touri,village,5
Gnimi,village,5
Gollo,village,5
Wille,village,5
Gouim,village,5
Yoana,village,5
Samon,village,5
Korro,village,5
Yamba,village,5
Kokou,village,5
Bisma,village,5
Napan,village,5
Goala,village,5
Triko,village,5
Goury,village,5
Sassa,village,5
Darga,village,5
N'bie,village,5
Soala,village,5
Matte,village,5
Kamba,village,5
Guena,village,5
Bingo,village,5
Pella,village,5
Kokoi,village,5
Zekuy,village,5
Kpaon,village,5
Nigui,village,5
Botou,departement,5
Banga,village,5
Bakuo,village,5
Pollo,village,5
Mebar,village,5
Bibre,village,5
Ninga,village,5
Moule,village,5
Diyou,village,5
Poira,village,5
Zinou,village,5
Siaga,village,5
Villy,village,5
